line_id,country,sha256,locator,ordinal,label,classification,own_status,own_status_axis,own_sector,groups,recorded_at,notes
zaf-jet-investment-register-q1-2026-overall-data-98,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR026b",98,Renewable Energy & Green Hydrogen Financing Facility (REGHF) - Accompanying measure,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-99,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR027",99,Climate-friendly and energy-efficient Urban Development in South Africa,register_allocation,A. Planned,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-100,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR028",100,Support Programme for the Just Energy Transition (JET),register_allocation,B. Approved,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-101,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR028b",101,Support Programme for the Just Energy Transition (JET) - Accompanying measure,register_allocation,A. Planned,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-102,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR029",102,Support Programme for the Just Energy Transition (JET) II,register_allocation,B. Approved,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-103,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR029b",103,Support Programme for the Just Energy Transition (JET) II - Accompanying measure,register_allocation,A. Planned,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-104,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR030",104,Funding Programme Green Hydrogen South Africa II,register_allocation,A. Planned,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-105,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR031",105,Policy-based loan I and II,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-106,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR032",106,Skills & Employment Program (IRM) II,register_allocation,A. Planned,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-107,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR033",107,Strengthening Societal Participation in SA's Energy Transition,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-108,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR034",108,Promotion of the energy value chains green hydrogen and battery production (H2.SA II plus),register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-109,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR035",109,South African-German Energy Programme 5 (SAGEN 5),register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-110,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR036",110,Leapfrogging to Zero Emission Transport in Sub Saharan Africa,register_allocation,A. Planned,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-111,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR037",111,Integrated NDC Implementation Support in South Africa,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-112,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR038",112,Hydrogen Ramp-Up Programme (H2Uppp),register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-113,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR039",113,Policy-based loan III,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-114,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR040",114,Support Programme for the Just Energy Transition (JET) III,register_allocation,A. Planned,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-115,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID GR041",115,Support Programme for the Just Energy Transition (JET) III - Accompanying measure,register_allocation,A. Planned,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-116,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL001.1",116,(CERF23ZA1O) Water catchment in Grootvlei area,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-117,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL001.2",117,(CERF24ZA1I) Waterstudy Horticulture Grootvlei,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-118,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL001.3",118,"""Study: Repurposing Grootvlei power station into a sustainable and agriculture area",register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-119,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL001.4",119,Community Engagement Grootvlei,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-120,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL001.5",120,Grootvlei Horticulture Expertise Facility Training Impact Cluster,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-121,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL001.6",121,Subsidy Greenhouse EARN,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-122,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL001.7",122,Grootvlei Horticulture Demonstration Facility Development,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-123,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL001.8",123,"""Grootvlei Horticulture Demonstration Facility Development 2",register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-124,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL001.9",124,Exchange programme on just transition and agricultural developments,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-125,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL002",125,JT-Mpumalanga Community Development: Youth in Action,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-126,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL003",126,Municipalities Technical Assistance Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-127,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL004",127,Green Hydrogen Development Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-128,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL005",128,Green Hydrogen Development Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-129,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL006",129,JT-Mpumalanga Skills Development: Mining Sector Social Dialogue Skills,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-130,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL007",130,Sustainable Solar Job Creation,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-131,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL008",131,"GIS based, sparial overview Grootvlei Catchment aea",register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-132,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL009",132,Economic Drivers Study,register_allocation,B. Approved,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-133,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL010",133,Baseline study Grootvlei,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-134,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL011",134,Liaison Grootvlei,register_allocation,A. Planned,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-135,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID NL012",135,Alternative Waste Treatment Technology Johannesburg,register_allocation,B. Approved,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-136,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID SW001",136,Municipal Climate Resilience Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-137,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID SW002",137,Municipalities Project Preparation Initiative,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-138,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID SW003",138,Municipal Climate Resilience Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-139,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID SW004",139,Skills Capacity Development Initiative,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-140,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID SW005",140,Municipal Climate Resilience Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-141,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID SW006",141,Municipalities Infrastructure Development,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-142,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID SW007",142,Electricity Energy Storage Project,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-143,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID SW008",143,Electricity Technical Assistance Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-144,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID SW009",144,Municipalities Infrastructure Development,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-145,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK001",145,Electricity Technical Assistance Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-146,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK002",146,Electricity Technical Assistance Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-147,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK003",147,Electricity Grid Infrastructure Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-148,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK005",148,Municipal Climate Resilience Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-149,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK006",149,Mpumalanga Just Transition Programme: Sector Job Resilience Pathways,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-150,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK007",150,Mpumalanga Just Transition Programme: Private Sector Transition Pathways,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-151,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK008",151,Climate Finance Accelerator,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-152,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK009",152,JT-Mpumalanga Research: Green Economy Cluster and SAREM Support,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-153,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK011",153,Municipal Climate Resilience Programme: Coal Municipality Diversification Opportunities,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-154,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK012",154,Electricity Capacity Development Initiative,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-155,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK013",155,Electricity Capacity Development Initiative,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-156,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK014",156,Municipal Climate Resilience Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-157,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK015",157,Green Hydrogen Development Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-158,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK016",158,Municipalities Technical Assistance Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-159,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK017",159,Municipalities Infrastructure Development,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-160,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK018",160,Municipalities Infrastructure Development,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-161,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK019",161,NEVs Technical Assistance Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-162,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK020",162,NEVs Technical Assistance Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-163,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK021",163,Green Hydrogen Development Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-164,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK022",164,Green Hydrogen Development Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-165,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK023",165,Skills Research Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-166,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK024",166,Skills Development Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-167,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK025",167,Electricity Research Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-168,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK026",168,PCC Energy Modelling Support,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-169,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK027",169,Skills Research Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-170,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK028",170,Skills Infrastructure Development,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-171,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK029",171,PCC Energy Modelling Support,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-172,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK030",172,Skills Development Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-173,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK031",173,Skills Capacity Development Initiative,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-174,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK033",174,Municipal Climate Resilience Programme: Municipal Project Pipeline Development,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-175,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK034",175,Municipal Climate Resilience Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-176,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK035",176,PCC Energy Modelling Support,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-177,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK037",177,Green Hydrogen Development Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-178,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK039",178,Green Hydrogen Technical Assistance Programme,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-179,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK042",179,JT-Mpumalanga Research: Coal Power Health Impacts Study,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-180,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK043",180,JT-Mpumalanga Technical Assistance: SME Investment Pipeline Support,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-181,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK044",181,JT-Mpumalanga Technical Assistance: Agribusiness Investment Support,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-182,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK045",182,Mpumalanga Just Transition Programme: Responsible Land Investment Governance,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-183,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK046",183,Municipalities Capacity Development Initiative,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-184,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK047",184,PCC Energy Modelling Support,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-185,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK048",185,Energy Efficiency Infrastructure Development,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-186,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK049",186,Energy Efficiency Capacity Development Initiative,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-187,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK050",187,South Africa Energy Transition Roadmap (ETR) Development Project,register_allocation,D. Completed,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-188,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK051",188,JT-Mpumalanga Solar Energy: Water and Energy Project Preparation,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-189,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK052",189,Municipal Climate Resilience Programme,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-190,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK053",190,Electricity Infrastructure Development,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-191,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK054",191,PIDG GuarantCo guarantee facility for Africa GreenCo for energy trading,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-192,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK055",192,Sustainable Power Solutions Limited,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-193,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK056",193,Etana Liquidity Guarantee,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-194,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK057",194,Phezukomoya and San Kraal Wind Projects,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
zaf-jet-investment-register-q1-2026-overall-data-195,ZAF,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK058",195,Agristar Holdings (Pty) Limited,register_allocation,C. Implementation Phase,delivery,,,2026-09-23,
